!CSV A.01.01,,,,,,,,,,,,
!Ceyear Technologies,3672E,ZFL00040,2.1.5,,,,,,,,,
!Date:,2022/6/12 12:11,,,,,,,,,,,
!Source:,GCA Sweep Data,,,,,,,,,,,
,,,,,,,,,,,,
Calibration State:,ON,,,,,,,,,,,
Num Freq Points: ,101,,,,,,,,,,,
Num Iterations: ,30,,,,,,,,,,,
,,,,,,,,,,,,
Frequncy,S11,,Pin Data,,Pout Data,,S21,,Delta Gain,,AI1,AI2
2.24E+09,-0.08469,-21.487693,-0.05417,-45.137142,12.937985,117.7914,14.780404,163.287421,-1.788249,-0.35888,0,0
2.24E+09,-0.08469,-21.487693,0.459686,-44.541096,13.226534,118.400301,14.780404,163.287421,-2.013556,-0.346025,0,0
2.24E+09,-0.08469,-21.487693,0.973483,-43.908305,13.474223,119.056322,14.780404,163.287421,-2.279663,-0.322795,0,0
2.24E+09,-0.08469,-21.487693,1.485711,-43.307316,13.697399,119.65815,14.780404,163.287421,-2.568716,-0.321955,0,0
2.24E+09,-0.08469,-21.487693,1.995999,-42.677394,13.900611,120.289676,14.780404,163.287421,-2.875791,-0.320351,0,0
2.24E+09,-0.08469,-21.487693,2.503263,-42.074458,14.060931,120.87633,14.780404,163.287421,-3.222736,-0.336632,0,0
2.24E+09,-0.08469,-21.487693,3.009826,-41.467008,14.212514,121.475385,14.780404,163.287421,-3.577716,-0.345027,0,0
2.24E+09,-0.08469,-21.487693,3.514332,-40.861693,14.350293,122.061248,14.780404,163.287421,-3.944442,-0.36448,0,0
2.24E+09,-0.08469,-21.487693,4.016809,-40.236244,14.463936,122.656796,14.780404,163.287421,-4.333276,-0.39438,0,0
2.24E+09,-0.08469,-21.487693,4.515717,-39.632885,14.567561,123.232107,14.780404,163.287421,-4.72856,-0.422428,0,0
2.28E+09,-0.142116,-21.515138,-10.296826,-128.693709,4.193103,34.328417,14.768447,163.235819,-0.278517,-0.213693,0,0
2.28E+09,-0.142116,-21.515138,-9.784198,-128.256597,4.686501,34.744069,14.768447,163.235819,-0.297748,-0.235153,0,0
2.28E+09,-0.142116,-21.515138,-9.274781,-127.795333,5.143516,35.195386,14.768447,163.235819,-0.350149,-0.2451,0,0
2.28E+09,-0.142116,-21.515138,-8.761925,-127.355017,5.614122,35.617108,14.768447,163.235819,-0.3924,-0.263695,0,0
2.28E+09,-0.142116,-21.515138,-8.248358,-126.888141,6.093835,36.062708,14.768447,163.235819,-0.426254,-0.28497,0,0
2.28E+09,-0.142116,-21.515138,-7.733751,-126.38966,6.543528,36.54336,14.768447,163.235819,-0.491167,-0.3028,0,0
2.28E+09,-0.142116,-21.515138,-7.219957,-125.967964,6.996491,36.958445,14.768447,163.235819,-0.551999,-0.30941,0,0
2.28E+09,-0.142116,-21.515138,-6.703119,-125.460743,7.45602,37.449016,14.768447,163.235819,-0.609308,-0.32606,0,0
2.28E+09,-0.142116,-21.515138,-6.186883,-124.936108,7.89706,37.966024,14.768447,163.235819,-0.684504,-0.333688,0,0
2.28E+09,-0.142116,-21.515138,-5.67078,-124.455757,8.320666,38.449134,14.768447,163.235819,-0.777,-0.330929,0,0
2.28E+09,-0.142116,-21.515138,-5.153499,-123.939364,8.751553,38.966089,14.768447,163.235819,-0.863395,-0.330366,0,0
2.28E+09,-0.142116,-21.515138,-4.634932,-123.395131,9.160287,39.528484,14.768447,163.235819,-0.973228,-0.312203,0,0
2.28E+09,-0.142116,-21.515138,-4.115733,-122.881146,9.548471,40.053187,14.768447,163.235819,-1.104243,-0.301487,0,0
2.28E+09,-0.142116,-21.515138,-3.598341,-122.362797,9.924129,40.597021,14.768447,163.235819,-1.245976,-0.276002,0,0
2.28E+09,-0.142116,-21.515138,-3.079353,-121.830993,10.288154,41.161772,14.768447,163.235819,-1.400939,-0.243054,0,0
2.28E+09,-0.142116,-21.515138,-2.560648,-121.18586,10.617844,41.853024,14.768447,163.235819,-1.589955,-0.196936,0,0
2.28E+09,-0.142116,-21.515138,-2.042807,-120.644205,10.923152,42.445286,14.768447,163.235819,-1.802487,-0.146328,0,0
2.28E+09,-0.142116,-21.515138,-1.527596,-120.064396,11.214062,43.075873,14.768447,163.235819,-2.026788,-0.09555,0,0
2.28E+09,-0.142116,-21.515138,-1.0115,-119.483924,11.458056,43.718076,14.768447,163.235819,-2.29889,-0.033819,0,0
2.28E+09,-0.142116,-21.515138,-0.49583,-118.937766,11.686206,44.327491,14.768447,163.235819,-2.586411,0.029437,0,0
2.28E+09,-0.142116,-21.515138,0.018541,-118.362185,11.886701,44.959611,14.768447,163.235819,-2.900286,0.085976,0,0
2.28E+09,-0.142116,-21.515138,0.529455,-117.756764,12.047467,45.616578,14.768447,163.235819,-3.250436,0.137523,0,0
2.28E+09,-0.142116,-21.515138,1.041237,-117.174801,12.190553,46.251648,14.768447,163.235819,-3.61913,0.19063,0,0
2.28E+09,-0.142116,-21.515138,1.550548,-116.607921,12.321249,46.853873,14.768447,163.235819,-3.997746,0.225975,0,0
2.28E+09,-0.142116,-21.515138,2.05865,-115.966798,12.421346,47.524959,14.768447,163.235819,-4.405751,0.255938,0,0
2.28E+09,-0.142116,-21.515138,2.563397,-115.345145,12.515119,48.176538,14.768447,163.235819,-4.816725,0.285864,0,0
2.28E+09,-0.142116,-21.515138,3.067187,-114.742874,12.598272,48.796543,14.768447,163.235819,-5.237361,0.303598,0,0
2.28E+09,-0.142116,-21.515138,3.569225,-114.111464,12.665077,49.438986,14.768447,163.235819,-5.672594,0.314631,0,0
2.28E+09,-0.142116,-21.515138,4.069749,-113.516258,12.724258,50.037304,14.768447,163.235819,-6.113937,0.317743,0,0
2.28E+09,-0.142116,-21.515138,4.56696,-112.923141,12.775895,50.624136,14.768447,163.235819,-6.559512,0.311458,0,0
2.32E+09,-0.265354,-22.043381,-10.371778,-128.440809,4.104747,34.315203,14.680755,162.922969,-0.20423,-0.166957,0,0
2.32E+09,-0.265354,-22.043381,-9.860626,-128.020592,4.575741,34.711262,14.680755,162.922969,-0.244389,-0.191116,0,0
2.32E+09,-0.265354,-22.043381,-9.349406,-127.627789,5.048612,35.087706,14.680755,162.922969,-0.282738,-0.207474,0,0
2.32E+09,-0.265354,-22.043381,-8.837075,-127.1576,5.536818,35.545575,14.680755,162.922969,-0.306862,-0.219793,0,0
2.32E+09,-0.265354,-22.043381,-8.323691,-126.718518,6.001773,35.95012,14.680755,162.922969,-0.355291,-0.254331,0,0
2.32E+09,-0.265354,-22.043381,-7.810592,-126.273148,6.46705,36.37397,14.680755,162.922969,-0.403113,-0.27585,0,0
2.32E+09,-0.265354,-22.043381,-7.294683,-125.826145,6.944384,36.81255,14.680755,162.922969,-0.441688,-0.284274,0,0
2.32E+09,-0.265354,-22.043381,-6.778728,-125.349563,7.403709,37.262204,14.680755,162.922969,-0.498319,-0.311202,0,0
2.32E+09,-0.265354,-22.043381,-6.262716,-124.864937,7.855538,37.730547,14.680755,162.922969,-0.562501,-0.327485,0,0
2.32E+09,-0.265354,-22.043381,-5.746775,-124.353364,8.30019,38.237414,14.680755,162.922969,-0.633791,-0.332192,0,0
2.32E+09,-0.265354,-22.043381,-5.229205,-123.921656,8.74602,38.658456,14.680755,162.922969,-0.70553,-0.342857,0,0
2.32E+09,-0.265354,-22.043381,-4.710185,-123.404841,9.164266,39.177838,14.680755,162.922969,-0.806304,-0.34029,0,0
2.32E+09,-0.265354,-22.043381,-4.190838,-122.88226,9.584214,39.693223,14.680755,162.922969,-0.905703,-0.347486,0,0
2.32E+09,-0.265354,-22.043381,-3.673201,-122.335707,9.992097,40.253274,14.680755,162.922969,-1.015458,-0.333989,0,0
2.32E+09,-0.265354,-22.043381,-3.15384,-121.826971,10.364671,40.780566,14.680755,162.922969,-1.162244,-0.315432,0,0
2.32E+09,-0.265354,-22.043381,-2.635614,-121.279151,10.729149,41.356047,14.680755,162.922969,-1.315993,-0.287771,0,0
2.32E+09,-0.265354,-22.043381,-2.116735,-120.763445,11.083051,41.915236,14.680755,162.922969,-1.480969,-0.244288,0,0
2.32E+09,-0.265354,-22.043381,-1.600481,-120.182627,11.394166,42.545543,14.680755,162.922969,-1.686109,-0.1948,0,0
2.32E+09,-0.265354,-22.043381,-1.083968,-119.621366,11.692122,43.164007,14.680755,162.922969,-1.904665,-0.137596,0,0
2.32E+09,-0.265354,-22.043381,-0.567747,-119.01169,11.980226,43.839737,14.680755,162.922969,-2.132782,-0.071543,0,0
2.32E+09,-0.265354,-22.043381,-0.052186,-118.430573,12.213672,44.50183,14.680755,162.922969,-2.414897,0.009434,0,0
2.32E+09,-0.265354,-22.043381,0.461004,-117.87525,12.435575,45.129473,14.680755,162.922969,-2.706185,0.081755,0,0
2.32E+09,-0.265354,-22.043381,0.973915,-117.260577,12.63429,45.80902,14.680755,162.922969,-3.02038,0.146628,0,0
2.32E+09,-0.265354,-22.043381,1.485463,-116.719263,12.79502,46.407911,14.680755,162.922969,-3.371198,0.204205,0,0
2.32E+09,-0.265354,-22.043381,1.995312,-116.133115,12.938874,47.060567,14.680755,162.922969,-3.737193,0.270713,0,0
2.32E+09,-0.265354,-22.043381,2.500993,-115.557668,13.071693,47.691251,14.680755,162.922969,-4.110055,0.32595,0,0
2.32E+09,-0.265354,-22.043381,3.006283,-114.945816,13.172968,48.346602,14.680755,162.922969,-4.51407,0.369449,0,0
2.32E+09,-0.265354,-22.043381,3.509192,-114.325345,13.270018,49.006518,14.680755,162.922969,-4.91993,0.408894,0,0
2.32E+09,-0.265354,-22.043381,4.010716,-113.746212,13.356118,49.62436,14.680755,162.922969,-5.335353,0.447603,0,0
2.32E+09,-0.265354,-22.043381,4.507806,-113.161895,13.425593,50.236499,14.680755,162.922969,-5.762968,0.475424,0,0
2.36E+09,-0.129108,-22.257526,-10.150709,-128.771997,4.255825,33.723654,14.74424,162.848775,-0.337707,-0.353124,0,0
2.36E+09,-0.129108,-22.257526,-9.640625,-128.40134,4.720217,34.066621,14.74424,162.848775,-0.383399,-0.380814,0,0
2.36E+09,-0.129108,-22.257526,-9.129574,-128.003603,5.188207,34.430704,14.74424,162.848775,-0.42646,-0.414468,0,0
2.36E+09,-0.129108,-22.257526,-8.617937,-127.56666,5.658439,34.843776,14.74424,162.848775,-0.467864,-0.43834,0,0
2.36E+09,-0.129108,-22.257526,-8.105569,-127.186171,6.107509,35.181943,14.74424,162.848775,-0.531162,-0.480661,0,0
2.36E+09,-0.129108,-22.257526,-7.591887,-126.733451,6.56435,35.605168,14.74424,162.848775,-0.588003,-0.510156,0,0
2.36E+09,-0.129108,-22.257526,-7.076792,-126.295447,7.012947,36.002311,14.74424,162.848775,-0.654502,-0.551018,0,0
2.36E+09,-0.129108,-22.257526,-6.560985,-125.820008,7.445402,36.443216,14.74424,162.848775,-0.737853,-0.585551,0,0
2.36E+09,-0.129108,-22.257526,-6.045871,-125.353358,7.870056,36.868831,14.74424,162.848775,-0.828313,-0.626586,0,0
2.36E+09,-0.129108,-22.257526,-5.528782,-124.866876,8.300064,37.316057,14.74424,162.848775,-0.915395,-0.665842,0,0
2.36E+09,-0.129108,-22.257526,-5.01101,-124.413134,8.692005,37.726605,14.74424,162.848775,-1.041226,-0.709037,0,0
2.36E+09,-0.129108,-22.257526,-4.494862,-123.916913,9.077014,38.178056,14.74424,162.848775,-1.172365,-0.753806,0,0
2.36E+09,-0.129108,-22.257526,-3.97626,-123.420547,9.458688,38.637104,14.74424,162.848775,-1.309292,-0.791125,0,0
2.36E+09,-0.129108,-22.257526,-3.457676,-122.937664,9.785277,39.06206,14.74424,162.848775,-1.501288,-0.849051,0,0
2.36E+09,-0.129108,-22.257526,-2.938693,-122.38262,10.11301,39.566018,14.74424,162.848775,-1.692538,-0.900137,0,0
2.36E+09,-0.129108,-22.257526,-2.421946,-121.863967,10.419525,40.047145,14.74424,162.848775,-1.902769,-0.937664,0,0
2.36E+09,-0.129108,-22.257526,-1.904195,-121.335796,10.685234,40.52908,14.74424,162.848775,-2.154811,-0.983899,0,0
2.36E+09,-0.129108,-22.257526,-1.38651,-120.787871,10.927494,41.029869,14.74424,162.848775,-2.430237,-1.031035,0,0
2.36E+09,-0.129108,-22.257526,-0.870026,-120.264495,11.154096,41.523199,14.74424,162.848775,-2.720119,-1.061081,0,0
2.36E+09,-0.129108,-22.257526,-0.356574,-119.708514,11.331162,42.0412,14.74424,162.848775,-3.056504,-1.099061,0,0
2.36E+09,-0.129108,-22.257526,0.157729,-119.159938,11.497591,42.554498,14.74424,162.848775,-3.404378,-1.134339,0,0
2.36E+09,-0.129108,-22.257526,0.670749,-118.579175,11.642527,43.09637,14.74424,162.848775,-3.772463,-1.173231,0,0
2.36E+09,-0.129108,-22.257526,1.182592,-118.027508,11.762322,43.618604,14.74424,162.848775,-4.16451,-1.202663,0,0
2.36E+09,-0.129108,-22.257526,1.690784,-117.472264,11.86923,44.140539,14.74424,162.848775,-4.565794,-1.235972,0,0
2.36E+09,-0.129108,-22.257526,2.198865,-116.929127,11.968106,44.658812,14.74424,162.848775,-4.974999,-1.260837,0,0
2.36E+09,-0.129108,-22.257526,2.705109,-116.357744,12.046814,45.220867,14.74424,162.848775,-5.402536,-1.270165,0,0
2.36E+09,-0.129108,-22.257526,3.209634,-115.770628,12.117337,45.795902,14.74424,162.848775,-5.836537,-1.282245,0,0
2.36E+09,-0.129108,-22.257526,3.710538,-115.19956,12.181843,46.366512,14.74424,162.848775,-6.272935,-1.282704,0,0
2.36E+09,-0.129108,-22.257526,4.210725,-114.646229,12.233951,46.915909,14.74424,162.848775,-6.721015,-1.286637,0,0
2.36E+09,-0.129108,-22.257526,4.709,-114.059677,12.285423,47.507108,14.74424,162.848775,-7.167818,-1.281991,0,0
2.40E+09,-0.166345,-22.309323,-10.359258,-147.727061,4.111475,14.627406,14.700446,162.604371,-0.229713,-0.249903,0,0
2.40E+09,-0.166345,-22.309323,-9.849348,-147.352824,4.592545,14.985643,14.700446,162.604371,-0.258554,-0.265904,0,0
2.40E+09,-0.166345,-22.309323,-9.339023,-146.95807,5.074934,15.355149,14.700446,162.604371,-0.286489,-0.291152,0,0
2.40E+09,-0.166345,-22.309323,-8.827613,-146.573104,5.542418,15.723145,14.700446,162.604371,-0.330415,-0.308122,0,0
2.40E+09,-0.166345,-22.309323,-8.317384,-146.163424,6.012686,16.096337,14.700446,162.604371,-0.370375,-0.34461,0,0
2.40E+09,-0.166345,-22.309323,-7.804654,-145.754262,6.489863,16.483783,14.700446,162.604371,-0.405929,-0.366326,0,0
2.40E+09,-0.166345,-22.309323,-7.290317,-145.290667,6.936454,16.923448,14.700446,162.604371,-0.473675,-0.390256,0,0
2.40E+09,-0.166345,-22.309323,-6.774304,-144.866488,7.400649,17.323526,14.700446,162.604371,-0.525493,-0.414357,0,0
2.40E+09,-0.166345,-22.309323,-6.258726,-144.448685,7.863368,17.720834,14.700446,162.604371,-0.578352,-0.434852,0,0
2.40E+09,-0.166345,-22.309323,-5.742221,-144.009998,8.293379,18.133619,14.700446,162.604371,-0.664846,-0.460754,0,0
2.40E+09,-0.166345,-22.309323,-5.225856,-143.544784,8.728984,18.573487,14.700446,162.604371,-0.745606,-0.486101,0,0
2.40E+09,-0.166345,-22.309323,-4.707146,-143.080158,9.168644,19.020216,14.700446,162.604371,-0.824656,-0.503996,0,0
2.40E+09,-0.166345,-22.309323,-4.190164,-142.630444,9.56207,19.44746,14.700446,162.604371,-0.948212,-0.526467,0,0
2.40E+09,-0.166345,-22.309323,-3.671574,-142.143045,9.95836,19.918442,14.700446,162.604371,-1.070512,-0.542884,0,0
2.40E+09,-0.166345,-22.309323,-3.152699,-141.654898,10.349935,20.398993,14.700446,162.604371,-1.197812,-0.55048,0,0
2.40E+09,-0.166345,-22.309323,-2.633049,-141.146397,10.698867,20.89496,14.700446,162.604371,-1.36853,-0.563013,0,0
2.40E+09,-0.166345,-22.309323,-2.11587,-140.651656,11.033811,21.383987,14.700446,162.604371,-1.550765,-0.568728,0,0
2.40E+09,-0.166345,-22.309323,-1.597961,-140.153563,11.355956,21.878605,14.700446,162.604371,-1.746529,-0.572203,0,0
2.40E+09,-0.166345,-22.309323,-1.080534,-139.641101,11.639202,22.399599,14.700446,162.604371,-1.98071,-0.563671,0,0
2.40E+09,-0.166345,-22.309323,-0.56397,-139.151831,11.898434,22.904963,14.700446,162.604371,-2.238042,-0.547577,0,0
2.40E+09,-0.166345,-22.309323,-0.050107,-138.58742,12.14604,23.477856,14.700446,162.604371,-2.504299,-0.539095,0,0
2.40E+09,-0.166345,-22.309323,0.465563,-138.039941,12.346603,24.045943,14.700446,162.604371,-2.819406,-0.518487,0,0
2.40E+09,-0.166345,-22.309323,0.979552,-137.536655,12.53109,24.563981,14.700446,162.604371,-3.148908,-0.503735,0,0
2.40E+09,-0.166345,-22.309323,1.491948,-136.960125,12.693762,25.163859,14.700446,162.604371,-3.498631,-0.480388,0,0
2.40E+09,-0.166345,-22.309323,2.000897,-136.412426,12.826802,25.731701,14.700446,162.604371,-3.87454,-0.460244,0,0
2.40E+09,-0.166345,-22.309323,2.509682,-135.851256,12.946137,26.312041,14.700446,162.604371,-4.263991,-0.441075,0,0
2.40E+09,-0.166345,-22.309323,3.016464,-135.314322,13.05684,26.873904,14.700446,162.604371,-4.66007,-0.416146,0,0
2.40E+09,-0.166345,-22.309323,3.5198,-134.774219,13.146977,27.436847,14.700446,162.604371,-5.073269,-0.393305,0,0
2.40E+09,-0.166345,-22.309323,4.022579,-134.229481,13.228977,28.006249,14.700446,162.604371,-5.494049,-0.368642,0,0
2.40E+09,-0.166345,-22.309323,4.523158,-133.661651,13.302447,28.602999,14.700446,162.604371,-5.921157,-0.339722,0,0
2.44E+09,-0.153224,-23.028639,-10.382795,69.024714,4.043532,-128.964936,14.724578,162.325089,-0.298251,-0.31474,0,0
2.44E+09,-0.153224,-23.028639,-9.875017,69.381597,4.522423,-128.626264,14.724578,162.325089,-0.327139,-0.33295,0,0
2.44E+09,-0.153224,-23.028639,-9.365787,69.746435,4.972609,-128.306779,14.724578,162.325089,-0.386182,-0.378303,0,0
2.44E+09,-0.153224,-23.028639,-8.855491,70.142851,5.433561,-127.948644,14.724578,162.325089,-0.435526,-0.416584,0,0
2.44E+09,-0.153224,-23.028639,-8.343284,70.539495,5.901528,-127.580448,14.724578,162.325089,-0.479766,-0.445032,0,0
2.44E+09,-0.153224,-23.028639,-7.832454,70.933912,6.336948,-127.229777,14.724578,162.325089,-0.555176,-0.488778,0,0
2.44E+09,-0.153224,-23.028639,-7.319003,71.312005,6.774833,-126.887913,14.724578,162.325089,-0.630742,-0.525007,0,0
2.44E+09,-0.153224,-23.028639,-6.803712,71.712448,7.225185,-126.523672,14.724578,162.325089,-0.695681,-0.561208,0,0
2.44E+09,-0.153224,-23.028639,-6.287492,72.151116,7.631779,-126.13469,14.724578,162.325089,-0.805307,-0.610895,0,0
2.44E+09,-0.153224,-23.028639,-5.772776,72.599252,8.038389,-125.719115,14.724578,162.325089,-0.913412,-0.643455,0,0
2.44E+09,-0.153224,-23.028639,-5.256412,73.062598,8.436616,-125.286939,14.724578,162.325089,-1.031551,-0.674626,0,0
2.44E+09,-0.153224,-23.028639,-4.738983,73.51376,8.800019,-124.872169,14.724578,162.325089,-1.185576,-0.711018,0,0
2.44E+09,-0.153224,-23.028639,-4.220766,73.988602,9.152648,-124.432066,14.724578,162.325089,-1.351164,-0.745757,0,0
2.44E+09,-0.153224,-23.028639,-3.703572,74.453216,9.503743,-123.989472,14.724578,162.325089,-1.517263,-0.767777,0,0
2.44E+09,-0.153224,-23.028639,-3.185235,74.913991,9.811243,-123.551454,14.724578,162.325089,-1.7281,-0.790533,0,0
2.44E+09,-0.153224,-23.028639,-2.666263,75.378074,10.110905,-123.096112,14.724578,162.325089,-1.94741,-0.799274,0,0
2.44E+09,-0.153224,-23.028639,-2.148687,75.846677,10.398091,-122.626345,14.724578,162.325089,-2.1778,-0.79811,0,0
2.44E+09,-0.153224,-23.028639,-1.629527,76.357089,10.648836,-122.121227,14.724578,162.325089,-2.446215,-0.803405,0,0
2.44E+09,-0.153224,-23.028639,-1.111583,76.871377,10.882347,-121.59137,14.724578,162.325089,-2.730648,-0.787835,0,0
2.44E+09,-0.153224,-23.028639,-0.594635,77.39799,11.100798,-121.041559,14.724578,162.325089,-3.029144,-0.764638,0,0
2.44E+09,-0.153224,-23.028639,-0.079783,77.895909,11.276427,-120.51656,14.724578,162.325089,-3.368368,-0.737557,0,0
2.44E+09,-0.153224,-23.028639,0.43574,78.40608,11.434549,-119.962098,14.724578,162.325089,-3.725769,-0.693267,0,0
2.44E+09,-0.153224,-23.028639,0.950553,78.900366,11.576102,-119.42862,14.724578,162.325089,-4.09903,-0.654074,0,0
2.44E+09,-0.153224,-23.028639,1.464088,79.414436,11.685974,-118.871501,14.724578,162.325089,-4.502692,-0.611026,0,0
2.44E+09,-0.153224,-23.028639,1.973763,79.918895,11.786008,-118.32072,14.724578,162.325089,-4.912333,-0.564704,0,0
2.44E+09,-0.153224,-23.028639,2.483642,80.406999,11.875734,-117.786563,14.724578,162.325089,-5.332486,-0.51865,0,0
2.44E+09,-0.153224,-23.028639,2.991906,80.918393,11.948535,-117.23361,14.724578,162.325089,-5.76795,-0.477092,0,0
2.44E+09,-0.153224,-23.028639,3.497913,81.467661,12.010495,-116.638354,14.724578,162.325089,-6.211996,-0.431104,0,0
2.44E+09,-0.153224,-23.028639,4.00059,82.016404,12.069963,-116.046142,14.724578,162.325089,-6.655206,-0.387635,0,0
2.44E+09,-0.153224,-23.028639,4.502796,82.536202,12.113629,-115.47993,14.724578,162.325089,-7.113746,-0.341222,0,0
2.48E+09,-0.126017,-23.345415,-10.377701,-146.637843,4.097119,15.202925,14.734992,162.145605,-0.260173,-0.304837,0,0
2.48E+09,-0.126017,-23.345415,-9.867822,-146.294323,4.549682,15.498924,14.734992,162.145605,-0.317488,-0.352357,0,0
2.48E+09,-0.126017,-23.345415,-9.35901,-145.957666,5.021992,15.798614,14.734992,162.145605,-0.35399,-0.389325,0,0
2.48E+09,-0.126017,-23.345415,-8.847743,-145.629558,5.499404,16.089335,14.734992,162.145605,-0.387844,-0.426713,0,0
2.48E+09,-0.126017,-23.345415,-8.33767,-145.272009,5.946708,16.397592,14.734992,162.145605,-0.450614,-0.476004,0,0
2.48E+09,-0.126017,-23.345415,-7.824297,-144.913986,6.398333,16.706842,14.734992,162.145605,-0.512362,-0.524777,0,0
2.48E+09,-0.126017,-23.345415,-7.30967,-144.49481,6.866328,17.080697,14.734992,162.145605,-0.558994,-0.570099,0,0
2.48E+09,-0.126017,-23.345415,-6.794818,-144.108386,7.28878,17.405928,14.734992,162.145605,-0.651394,-0.631291,0,0
2.48E+09,-0.126017,-23.345415,-6.279632,-143.697697,7.718095,17.755292,14.734992,162.145605,-0.737265,-0.692616,0,0
2.48E+09,-0.126017,-23.345415,-5.763035,-143.308039,8.147124,18.083142,14.734992,162.145605,-0.824833,-0.754424,0,0
2.48E+09,-0.126017,-23.345415,-5.246376,-142.876457,8.532707,18.442603,14.734992,162.145605,-0.955909,-0.826546,0,0
2.48E+09,-0.126017,-23.345415,-4.728941,-142.425492,8.924831,18.823482,14.734992,162.145605,-1.08122,-0.89663,0,0
2.48E+09,-0.126017,-23.345415,-4.211562,-142.021262,9.303942,19.166066,14.734992,162.145605,-1.219488,-0.958277,0,0
2.48E+09,-0.126017,-23.345415,-3.692653,-141.611772,9.644642,19.50523,14.734992,162.145605,-1.397697,-1.028603,0,0
2.48E+09,-0.126017,-23.345415,-3.174133,-141.173187,9.97034,19.868871,14.734992,162.145605,-1.590519,-1.103547,0,0
2.48E+09,-0.126017,-23.345415,-2.655177,-140.725782,10.298237,20.247208,14.734992,162.145605,-1.781579,-1.172616,0,0
2.48E+09,-0.126017,-23.345415,-2.138151,-140.252873,10.576473,20.652039,14.734992,162.145605,-2.020369,-1.240692,0,0
2.48E+09,-0.126017,-23.345415,-1.620193,-139.765282,10.851053,21.075076,14.734992,162.145605,-2.263746,-1.305248,0,0
2.48E+09,-0.126017,-23.345415,-1.102888,-139.289349,11.108853,21.499095,14.734992,162.145605,-2.523252,-1.357161,0,0
2.48E+09,-0.126017,-23.345415,-0.588573,-138.812221,11.332157,21.928817,14.734992,162.145605,-2.814262,-1.404568,0,0
2.48E+09,-0.126017,-23.345415,-0.073325,-138.331717,11.539364,22.369289,14.734992,162.145605,-3.122302,-1.444599,0,0
2.48E+09,-0.126017,-23.345415,0.441277,-137.879032,11.734187,22.802145,14.734992,162.145605,-3.442083,-1.464428,0,0
2.48E+09,-0.126017,-23.345415,0.954638,-137.339633,11.88532,23.324262,14.734992,162.145605,-3.80431,-1.48171,0,0
2.48E+09,-0.126017,-23.345415,1.464878,-136.900431,12.022786,23.754745,14.734992,162.145605,-4.177083,-1.490429,0,0
2.48E+09,-0.126017,-23.345415,1.974722,-136.441276,12.146854,24.194131,14.734992,162.145605,-4.56286,-1.510198,0,0
2.48E+09,-0.126017,-23.345415,2.483224,-135.896371,12.242717,24.742259,14.734992,162.145605,-4.975499,-1.506975,0,0
